,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
PHEOASE,1347.055279,1427.122446,1210.725543,1516.195444,1583.690023,1351.792528,1025.768944,1151.528966,1195.619167,1340.648387,1090.571676,1075.559786,1257.284546,1257.73118,1310.255951,1350.832281,1224.298234,1420.308781,989.9257088,1050.000467,933.2984123,1441.949278,1441.10884,1405.932474
PAPA_HDE_PALM,222.3392357,188.0766572,183.6678885,186.8869136,179.1729756,178.5191659,173.0721264,166.8375301,175.3859959,153.1535409,151.1583067,142.6096478,150.0629943,157.5306208,154.7656682,183.3516038,217.8252131,164.9443265,218.6771756,163.8785776,170.0912121,183.2532942,165.985839,163.3538893
PAPA161,222.3392357,188.0766572,183.6678885,186.8869136,179.1729756,178.5191659,173.0721264,166.8375301,175.3859959,153.1535409,151.1583067,142.6096478,150.0629943,157.5306208,154.7656682,183.3516038,217.8252131,164.9443265,218.6771756,163.8785776,170.0912121,183.2532942,165.985839,163.3538893
PAPA_OLE_HDE,222.3392357,188.0766572,183.6678885,186.8869136,179.1729756,178.5191659,173.0721264,166.8375301,175.3859959,153.1535409,151.1583067,142.6096478,150.0629943,157.5306208,154.7656682,183.3516038,217.8252131,164.9443265,218.6771756,163.8785776,170.0912121,183.2532942,165.985839,163.3538893
ACETYLGLUTKIN-RXN,1309.99874,1302.007073,1076.475024,1473.995173,1810.642458,1462.206116,1234.721877,1360.367553,1222.354837,1377.272059,1393.902774,1132.168196,956.4825985,1096.848844,967.110352,1710.713103,1780.484351,1554.37683,1087.899354,1431.729609,1481.468018,1389.782282,1381.749666,1466.917926
MCTP2App,2442.7270083000003,2547.5104297,2508.7551051,2296.9004536,2777.1811211,3166.9093651000003,2250.99296,2350.8924693,2903.4937742,1522.6569421,1738.8277696,1821.2667225999999,1735.1878663000002,1792.3297766,1811.6687047,1932.4406239999998,1890.6884117,2267.7813548,1815.2556943,1960.6550790000001,2019.9433055999998,1779.0283297,1359.7647865,1411.3776039
MCTP1App,2442.7270083000003,2547.5104297,2508.7551051,2296.9004536,2777.1811211,3166.9093651000003,2250.99296,2350.8924693,2903.4937742,1522.6569421,1738.8277696,1821.2667225999999,1735.1878663000002,1792.3297766,1811.6687047,1932.4406239999998,1890.6884117,2267.7813548,1815.2556943,1960.6550790000001,2019.9433055999998,1779.0283297,1359.7647865,1411.3776039
MCTP1Bpp,2442.7270083000003,2547.5104297,2508.7551051,2296.9004536,2777.1811211,3166.9093651000003,2250.99296,2350.8924693,2903.4937742,1522.6569421,1738.8277696,1821.2667225999999,1735.1878663000002,1792.3297766,1811.6687047,1932.4406239999998,1890.6884117,2267.7813548,1815.2556943,1960.6550790000001,2019.9433055999998,1779.0283297,1359.7647865,1411.3776039
LEUabcpp,154.2353257,123.5009809,137.5450107,104.4959087,73.66000106,90.807437,81.25947396,77.00193697,99.4566928,76.57677043,81.15882238,99.06471715,116.2650226,129.0410405,127.4540797,86.13261386,92.12370675,68.25282474,112.0818499,77.523399,88.13016169,92.29545473,118.7183484,136.1282411
RXN-12583,1343.049167,1303.621465,1368.861124,1986.427033,1517.993265,1391.00483,1341.308979,1264.69848,1256.576495,1731.300897,1780.421666,1758.126574,1013.93915,940.9940809,1014.03026,1504.335949,1603.98566,1684.382211,1753.33635,1549.486671,1373.949221,2303.373522,2242.457692,2125.778613
ABC-70-RXN,297.45384234000005,294.62652305,252.02858247999998,528.50815342,1185.52785528,1510.70554239,689.1225518,521.5131185,1104.7178892,324.06401404,268.83859913000003,223.16776937999998,143.30339994,123.17553862,139.35913111,432.36866564,404.65553427000003,484.27004215,830.8165094,1540.6548914,1871.8846348000002,391.92127872,329.77319003,299.48213039
PAPA_OLE_PALM,222.3392357,188.0766572,183.6678885,186.8869136,179.1729756,178.5191659,173.0721264,166.8375301,175.3859959,153.1535409,151.1583067,142.6096478,150.0629943,157.5306208,154.7656682,183.3516038,217.8252131,164.9443265,218.6771756,163.8785776,170.0912121,183.2532942,165.985839,163.3538893
TYROSINE-AMINOTRANSFERASE-RXN,919.4027856,905.6738599,831.8590466,1206.726791,1286.063802,1010.232737,1138.687953,1249.531432,941.0955878,1075.404211,913.0367518,811.0243327,394.0843498,453.3194994,411.774719,1377.269024,1272.51251,1228.550845,1336.360517,1294.346371,1156.267721,1235.956524,1141.015237,1031.307555
RXN-14037,1343.049167,1303.621465,1368.861124,1986.427033,1517.993265,1391.00483,1341.308979,1264.69848,1256.576495,1731.300897,1780.421666,1758.126574,1013.93915,940.9940809,1014.03026,1504.335949,1603.98566,1684.382211,1753.33635,1549.486671,1373.949221,2303.373522,2242.457692,2125.778613
PHEOX_1,63.0962696,77.49081154,64.24257984,38.18119739,48.77486557,42.30801042,40.10207806,29.16740037,38.49936496,27.74520668,33.47801423,47.89942368,58.80847072,46.08608589,67.9288227,52.87348574,39.60458421,28.43867697,39.18945799,31.40188314,37.89596953,42.80368915,35.17580693,55.54032237
OPMEACPS,6667.172487,6474.518743,5261.302564,5084.127863,5425.954943,4518.701894,6795.191595,6505.496978,4999.57031,6485.719513,6297.924617,4371.911034,3696.822142,3839.389919,3503.586598,5153.459263,4893.749057,4729.758248,5910.554054,5482.572534,5657.075079,6571.703899,6065.628208,5501.758992
EAR100y,617.9428308,636.8776073,523.0004897,1149.454995,1297.013262,1105.167784,1115.470961,1299.69936,1028.788586,944.4468353,907.9643254,597.6541727,174.3975339,240.4855754,217.0921138,1131.663154,952.2319594,916.5379322,911.5467929,965.6079065,910.3845703,896.2022415,1010.205205,940.9184025
EHGLAT,919.4027856,905.6738599,831.8590466,1206.726791,1286.063802,1010.232737,1138.687953,1249.531432,941.0955878,1075.404211,913.0367518,811.0243327,394.0843498,453.3194994,411.774719,1377.269024,1272.51251,1228.550845,1336.360517,1294.346371,1156.267721,1235.956524,1141.015237,1031.307555
KAS15,404.6173479,452.8369299,367.335777,583.7704128,636.0640632,599.5354648,566.705682,541.3469508,544.3382434,432.8252242,395.6492591,367.9546637,291.3385159,294.9509497,293.4245022,569.6691689,588.9029478,576.8988758,582.3553457,525.0002337,539.3565896,583.2002646,533.1333238,503.1299791
RXN0-276,416.635685,313.9992259,315.4475395,515.4461648,513.6291966,430.3034231,442.1781765,392.0098609,429.9095754,499.4137202,403.7651414,391.9043755,348.1191083,388.7989791,350.1485706,586.7251321,632.8123781,532.2095262,511.8143214,425.8880401,459.1581424,537.7213449,512.2476884,547.7800422
PHYTK,193.2949211,131.5729404,140.839502,203.9679755,209.0351381,302.3474891,194.1784832,208.8385866,257.7318598,147.6044995,228.259188,210.1042902,173.7215744,153.3409767,153.3650739,185.9099982,178.2206289,119.4424433,170.0822477,167.803813,211.5123881,151.1505273,193.4669381,196.0246672
NDH_1_4_um_copy2,299.4568986,301.8912866,269.3246616,449.1314535,388.2081137,428.2396177,340.8676635,364.0091566,347.5637114,497.1941037,468.6921993,409.3223478,234.5579235,208.6442797,212.8903309,359.8808223,363.3290117,371.3278679,373.0836401,350.3272588,303.1677562,505.6185781,441.8960746,402.9395937
KARI_1,2109.218155,2122.118162,1558.294372,4582.748456,5745.480083,4572.360834,4476.658293,5239.631802,4181.458805,3376.036749,3053.600692,2091.245293,1060.580351,1241.810532,1107.870077,6112.85719,6205.866152,6401.952454,4691.761911,5172.478938,4887.698767,3901.823789,2910.798024,2421.993666
3HAD120,241.3682694,171.1255421,172.1371691,183.8726085,116.4624341,99.06265855,165.6849014,131.8366497,104.8038268,178.679131,120.7237483,172.0024759,314.997096,287.4095902,280.1188565,264.3674287,224.7129669,82.87843004,169.2984585,158.9720334,155.1090846,268.8606725,193.4669381,235.2296006
OGMEACPD,241.3682694,171.1255421,172.1371691,183.8726085,116.4624341,99.06265855,165.6849014,131.8366497,104.8038268,178.679131,120.7237483,172.0024759,314.997096,287.4095902,280.1188565,264.3674287,224.7129669,82.87843004,169.2984585,158.9720334,155.1090846,268.8606725,193.4669381,235.2296006
ACETYL-COA-CARBOXYLTRANSFER-RXN,461.704449,507.7262548,392.8680844,1137.397775,1256.20164,1066.987385,1145.01986,1194.696719,942.1650146,1047.659004,970.8624128,768.5680253,283.2270027,336.8473914,326.3384678,1356.801868,1188.998495,1564.127234,1192.927101,1036.262144,1018.784669,1071.429844,1028.892353,861.4195097
RXN-9772,1321.015549,1256.8041,1339.210703,1144.431153,1452.296507,1606.672493,1433.121632,1540.038739,1413.782235,1002.156865,1198.107115,957.9884735,496.1542242,501.0814429,514.0181017,752.1679745,819.6426993,936.8512729,1040.088215,1351.262284,1592.512022,668.8076429,893.6853449,1032.396581
4.2.3.12-RXN,2277.474874,2352.976205,2302.025778,3077.605464,3184.301938,2718.031694,2483.162886,2598.232025,2511.014137,2336.146402,2407.373569,2246.91842,2310.429344,2525.517507,2402.719492,2861.137817,2742.186972,2878.806643,2399.962407,2515.094578,2457.95021,2205.727606,2480.993633,2479.71204
CITCIa,787.2010778,716.7900067,742.0841594,720.4189087,578.3305489,523.1746655,557.2078214,578.6812233,516.5331465,670.3241933,702.0238136,669.5033082,594.1683421,608.3363337,578.4454387,583.3139394,619.0368706,475.3321723,706.194033,645.701222,686.5339596,937.6683154,912.3724923,913.6927543
DAGK_OLE_HDE,504.7701568,422.9706796,466.1705152,297.4114323,265.7732471,270.3585056,233.2252434,264.8399953,304.7866392,379.5544273,460.576317,658.6170755,621.8826789,646.8810601,563.7391987,328.3272905,374.5216115,289.2619715,349.5699653,374.85998,459.1581424,280.89921,366.0482409,484.6165383
DAGK_OLE_PALM,504.7701568,422.9706796,466.1705152,297.4114323,265.7732471,270.3585056,233.2252434,264.8399953,304.7866392,379.5544273,460.576317,658.6170755,621.8826789,646.8810601,563.7391987,328.3272905,374.5216115,289.2619715,349.5699653,374.85998,459.1581424,280.89921,366.0482409,484.6165383
3HAD100,241.3682694,171.1255421,172.1371691,183.8726085,116.4624341,99.06265855,165.6849014,131.8366497,104.8038268,178.679131,120.7237483,172.0024759,314.997096,287.4095902,280.1188565,264.3674287,224.7129669,82.87843004,169.2984585,158.9720334,155.1090846,268.8606725,193.4669381,235.2296006
PANTOTHENATE-KIN-RXN,93.14211226,56.50371675,74.12605366,35.16689234,36.83000053,24.76566464,58.0424814,38.50096848,39.56879176,46.61194722,36.52147007,31.57007469,74.35553769,87.9825276,72.13060555,59.69587099,61.98978398,34.12641237,48.59492791,47.10282471,44.06508085,41.46607386,38.47353883,29.40370008
3OAR120,250.3820222,209.8709479,190.2568711,284.3494437,402.1437896,303.3793918,282.8251821,310.3411399,282.3286763,341.8209463,314.4904367,252.5605976,183.1850065,205.2925644,165.9704225,332.5912813,309.0879507,213.6963441,277.4613626,269.8599332,275.8474061,341.0918979,281.4064555,301.6601823
3OAR60,250.3820222,209.8709479,190.2568711,284.3494437,402.1437896,303.3793918,282.8251821,310.3411399,282.3286763,341.8209463,314.4904367,252.5605976,183.1850065,205.2925644,165.9704225,332.5912813,309.0879507,213.6963441,277.4613626,269.8599332,275.8474061,341.0918979,281.4064555,301.6601823
3OAR100,250.3820222,209.8709479,190.2568711,284.3494437,402.1437896,303.3793918,282.8251821,310.3411399,282.3286763,341.8209463,314.4904367,252.5605976,183.1850065,205.2925644,165.9704225,332.5912813,309.0879507,213.6963441,277.4613626,269.8599332,275.8474061,341.0918979,281.4064555,301.6601823
3OAR80,250.3820222,209.8709479,190.2568711,284.3494437,402.1437896,303.3793918,282.8251821,310.3411399,282.3286763,341.8209463,314.4904367,252.5605976,183.1850065,205.2925644,165.9704225,332.5912813,309.0879507,213.6963441,277.4613626,269.8599332,275.8474061,341.0918979,281.4064555,301.6601823
METHANOL-DEHYDROGENASE-RXN,1919.9293464000002,1754.036807,2177.658732,1734.2301759000002,1584.6854282,1579.8430233,1541.8193695,1617.0406764,1757.0682395,1784.5716935,1916.3626939,2443.9592306,2607.8514947,2605.120746,2624.7136855999997,1813.0488819,2069.7700099,2097.1492935,2039.4193940999999,1916.4961804999998,1937.9822556,1623.8649566,1834.6381798,1861.1453119999999
NDH_1_1_um_copy1,299.4568986,301.8912866,269.3246616,449.1314535,388.2081137,428.2396177,340.8676635,364.0091566,347.5637114,497.1941037,468.6921993,409.3223478,234.5579235,208.6442797,212.8903309,359.8808223,363.3290117,371.3278679,373.0836401,350.3272588,303.1677562,505.6185781,441.8960746,402.9395937
NDH_1_4_um_copy1,272.4156402,301.8912866,205.9057046,349.6593867,230.9340574,240.4333275,340.8676635,364.0091566,306.9254928,497.1941037,418.9824206,244.9402347,234.5579235,208.6442797,212.8903309,359.8808223,270.3443357,371.3278679,322.9211338,282.6169483,282.897819,505.6185781,441.8960746,373.5358936
PCHLDA430,29065.34667,30870.40205,26366.63729,33471.84813,29782.53016,29103.78356,26430.43539,25526.14211,23997.93749,38143.00033,37012.48095,33437.06359,12033.42984,13942.29787,12664.1735,19106.94271,18853.50402,20908.92785,23315.37614,23611.27219,21553.11234,30785.2158,42051.57794,40265.64469
S-FORMYLGLUTATHIONE-HYDROLASE-RXN,440.6723591,452.029734,392.0444616,644.0565139,703.7516317,598.5035621,588.8673567,588.0147914,574.2821939,480.5469797,550.8655069,362.5115474,417.0669705,436.5609227,427.1812561,677.9745349,617.3149321,823.9090986,567.4633517,548.5516461,613.3859254,589.8883411,468.2779298,472.6372531
PCHLDA650,29065.34667,30870.40205,26366.63729,33471.84813,29782.53016,29103.78356,26430.43539,25526.14211,23997.93749,38143.00033,37012.48095,33437.06359,12033.42984,13942.29787,12664.1735,19106.94271,18853.50402,20908.92785,23315.37614,23611.27219,21553.11234,30785.2158,42051.57794,40265.64469
RXN-19024,25.03820222,22.6014867,18.94332482,17.08106199,24.88513549,42.30801042,37.99144237,35.00088044,34.22165774,22.19616534,32.46352895,29.39282816,27.71433678,21.78614969,18.90802281,22.17275208,23.24616899,10.56293716,19.594729,21.58879466,13.21952425,13.37615286,18.68714743,22.8695445
SPR,309.4721795,300.2768947,264.3829247,167.7963149,201.0718948,191.9339009,159.3529944,143.5036098,141.1643382,189.7772137,134.9265422,127.368922,506.2936157,470.9160049,516.1189931,173.970824,142.9208908,138.1307167,137.9468921,153.0841803,125.1448296,248.7964432,223.1465252,143.7514226
5-OXOPROLINASE-ATP-HYDROLYSING-RXN,204.3117301,193.7270288,218.2600469,319.5163361,339.4332481,285.837046,242.723104,266.0066913,309.0643465,204.2047211,234.3460996,230.7881323,225.0944914,235.4580024,269.6143994,334.2968776,352.1364118,413.5796166,358.9754352,359.1590384,422.1434745,322.3652839,281.4064555,245.030834
N-ACETYLGLUCOSAMINE-KINASE-RXN,76.11613475,50.85334507,51.88823756,97.46253019,181.1637864,171.2958471,123.4721877,169.1709221,197.8439588,92.11408617,99.41955742,67.49464245,67.59594336,57.81708957,55.32347416,86.13261386,92.12370675,106.4419052,101.1088016,105.9813556,126.9074328,54.84222672,71.45085783,71.8757113
NANE-RXN,637.9733926,635.2632154,531.2367179,433.0551599,363.3229782,307.5070026,417.9058661,380.3429008,334.7305898,420.6173332,316.5194073,398.4361151,778.7052675,752.4600932,707.3001126,421.2822896,396.0458421,372.1404016,373.0836401,389.5796127,363.9775678,599.2516481,492.461297,420.3640085
NAG6PDEACET-RXN,338.516494,288.9761514,335.2144871,334.5878614,252.8329766,344.6554995,315.5400352,249.6729471,296.2312248,347.3699876,377.3885241,412.5882176,362.9902158,398.0161963,355.0506506,316.3881163,322.8634582,267.3235636,393.4621582,313.0375225,287.3043271,525.6828073,459.483978,469.3701753
ANHMK,161.2460223,142.0664878,123.5434228,206.9822806,177.1821647,186.7743875,127.6934591,159.837354,147.580899,163.1418153,126.81066,144.7868943,110.1813877,105.5790331,128.1543768,193.5851817,186.8303212,154.3813893,145.7847837,145.2337095,154.227783,161.8514496,145.1002036,143.7514226
RNDR4,2704.12584,2629.037221,2801.141205,5320.248426,6440.273066,6515.433605,4435.500897,4978.291895,4880.863935,5450.2684,4362.286703,4289.175665,2074.519502,1727.809256,1703.122647,5425.501875,4777.518212,6622.961601,6265.610544,7346.078037,7799.51931,10922.96642,5126.87386,4654.49682
RXN0-2382,606.9260218,588.4458501,519.7059984,638.0279038,698.7746047,599.5354648,526.603604,528.5132946,547.5465238,531.5981599,474.7791109,420.2085804,358.9344592,367.0128294,343.1455992,562.8467837,554.4641789,399.7665449,628.5989062,582.8974558,564.0330348,613.9654162,622.1720851,651.2375054
PSICSum,945.4425159,860.4708865,921.6339338,1009.792194,805.2829846,763.607993,932.9009738,732.6850972,685.5025816,943.337027,906.9498401,894.8483241,754.3707279,785.9772466,803.9411181,664.3297643,785.2039304,710.1543907,1429.631427,1097.103292,1084.88229,1070.092229,1241.046438,1273.071311
HYDROGEN-DEHYDROGENASE-RXN,85.12988755,66.99726414,112.0127033,35.16689234,54.74729809,54.69084274,61.20843493,75.83524095,76.99872991,46.61194722,50.72426399,57.69703306,189.9446008,185.1822724,152.6647768,69.92944888,110.2040604,93.4413672,69.75723522,82.42994324,116.3318134,20.06422929,19.7863914,31.58175194
PREPHENATEDEHYDROG-RXN,448.6845838,418.1275039,462.0524011,343.6307765,252.8329766,182.6467767,388.3569664,275.3402595,266.2872743,359.5778785,400.7216855,418.0313339,286.6067998,246.3510773,292.724205,340.2664647,303.0611661,230.7595503,425.5975138,331.6823907,275.8474061,551.0974978,551.8204712,545.6019903
CBFCum,11.01680898,9.686351442,8.236228184,6.028610115,5.972432518,2.063805386,5.276589218,2.333392029,6.416560826,3.329424801,12.17382336,8.708986123,9.46343207,11.73100368,5.60237713,6.822385256,6.887753775,3.250134511,7.054102438,5.887853089,7.931714552,5.350461143,12.09168363,6.534155573
ACM6PH,237.3621571,200.9917924,172.1371691,198.9441338,191.1178406,183.6786794,154.0764052,156.337266,208.5382268,208.6439542,202.897056,227.5222625,196.0282357,196.9132761,189.0802281,186.7627964,185.1083827,140.5683176,215.5420189,209.0187846,215.0375945,204.6551387,238.5359408,286.4138193
3.2.1.48-RXN,635.9703364,630.4200397,658.8982547,619.9420735,680.8573071,597.4716594,568.8163177,621.8489758,583.9070352,482.7665962,485.938449,444.1582923,398.1401064,442.4264245,426.480959,531.2932518,537.2447945,663.8399739,596.4635506,675.1404875,655.688403,646.0681831,614.4773773,591.3410793
CLt3_1pp,82.12530328,83.94837917,79.89141339,65.30994291,68.68297396,68.10557775,77.03820258,61.83488878,69.51274228,84.3454283,88.26021934,112.1281963,594.1683421,613.3639067,656.8787185,107.4525678,123.1185987,104.816838,93.27091002,105.9813556,144.5334652,64.20553372,48.36673453,84.94402245
TRANS-RXN-185,157.2399099,186.4622653,174.6080375,266.2636134,176.1867593,188.8381929,223.7273828,171.5043142,131.5394969,274.122642,211.0129382,203.5725506,181.8330876,171.775411,184.1781481,168.0012369,163.5841522,244.572622,229.6502238,210.0000935,185.0733396,300.9634393,309.9867986,226.5173932
THBTGT,380.5806738,434.271423,458.7579099,382.8167423,488.7440611,460.2286012,441.1228586,478.345366,490.8669032,365.1269199,427.0983028,362.5115474,562.3982487,600.7949742,542.0299873,443.4550417,445.982057,537.084728,374.6512184,430.7945843,414.21176,371.8570495,260.5208201,284.2357674
